id,content,label
4986,#郑爽#【台当局已吓尿：台湾差点就回归祖国了】1日，一艘台湾军舰向大陆发射了一颗名叫“雄三”，号称射程300公里的导弹。台湾蓝营有“立委”要求台陆委会立刻联系大陆，和大陆解释这是误会..一颗在对岸同胞眼里如此“宝贝”的导弹，是怎么“误射”出来的？我只想爽宝宝回归我们正版萌,0
4987,寻人启事帮忙扩散今天上午一个三岁多小女孩在沃尔玛附近被人拐走了小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人张静杰13759695559如果看一眼懒得转的冷漠的人也请你伸出手帮忙转转吧谢谢你们了,1
4988,心肾不交的病人表现为心烦不眠，头昏头痛，腰膝酸软，神疲倦怠，心悸健忘。推荐苦丁肉桂袋泡茶，苦丁茶５克，肉桂２克，夜交藤３克。将苦丁茶、肉桂、夜交藤碾成细末，用过滤纸压边包裹，置茶杯中，开水冲泡，加盖静置１０分钟即可饮用，随冲随饮，味淡为止。,0
4989,#上海身边事#【网曝上海九院余东作风腐败，利用手术机会多次性侵女客户，并导致手术失败毁容】@不开心的兔兔555，爆料。上海九院余东利用手术机会性侵女客户并导致手术失败毁容，在上海引起了强大反响，此事对上海负面影响巨大，请@警民直通车-上海，介入调查，下面链接为女孩录音。...,0
4990,"#看中国#【中国启动全球最大浮动太阳能电厂】近日，安徽省淮南市的浮动太阳能发电站投入使用。这一发电厂由16万块电池板组成，总装机容量达40MW。据悉，浮动太阳能发电站可以提高发电效率，并且无需占用昂贵的土地。""Onthesurface,thefloatsjuststayonthewater,andthetruthisthatmorethan1,000reinforcedconcretepilesareinstalledonthebed,keepingthefloatsinorder.",0
4991,#福州有爱#好心人帮忙转发下！昨日福建省泉州市警察局抓到几个拐卖小孩犯罪团伙，现场获救了一名5岁的小孩。因他还小，说不清楚自己家的详细地址和家里的电话。只知道他是云南昭通市人！也许你随手的一个转发，就能帮他们一家团圆！！（来源：@李思坤）,1
4992,芜湖市实验小学寻人启事今天上午一个三岁多小女孩在芜湖锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人张静杰13019073385。谢谢！2芜湖·九莲塘公园,1
4993,妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，新闻播到：旺仔牛奶。、可口可乐、爽歪歪。娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回望家长朋友们爱孩子就别给他喝了！必须转！,1
4994,"转发：我校需要小孩的衣服新旧不限西藏阿里地区是世界海拔最高的地区请问周围有没有四到十岁孩子的旧衣服和鞋子，洗干净就可以。因为小朋友衣服少，捐的人少，所以这个岁数的孩子缺衣服,如果有合适的衣服可以邮寄的,地址：西藏阿里地区札达县曲松乡中心小学，邮编：857000，校长：旦曲18889073300",1
4995,#百姓有话说:节目#【一栋楼分属五家单位管道堵塞难解决】在兰州市郑家台，有一栋住宅楼，没有名字，没有物业，甚至产权也分属于五家单位，现在这栋楼的化粪池淤塞了，找谁解决呢？@兰州微播@话兰州@博爱兰州GSTV百姓有...,0
4996,小六鸡儿：“佛祖我考考你”佛祖：“哦，鸡儿你还有这雅兴啊！那出题吧”小六鸡儿：“最近网传范冰冰奶奶照片曝光，我看了半天就是看不出哪个是奶奶哪个是范冰冰，你来辨认辨认一下吧。”佛祖：“献图吧”,0
4997,#长沙便民#【长益高速湘江西互通通车长沙走高速去益阳只要半小时】11月2日，益阳实施“东接东进”战略标志性工程——长益高速湘江西互通通车运营，标志着益阳正式融入长株潭半小时经济圈.赞赞赞（via长沙发布）,0
4998,【【转载】董氏奇穴治疗学（八）口腔、牙齿疾病】第八章口腔、牙齿疾病（一）牙痛1、针三齿穴，立止疼痛2、针灵骨穴、大白穴，有奇效。（针刺深度要深，且需先针灵骨穴，再针大白穴）3、针三重穴，配门金穴，特效。4、外踝尖附近，及四花穴一带放血，针侧三里穴，侧O【转载】董氏奇穴治疗学（八）口腔、牙齿疾病-有爱再来生的日志-网易博客,0
4999,【今天是#世界睡眠日#，你睡好了吗？】日前，中国睡眠研究会发布《2017中国青年睡眠现状报告》，报告显示，有91%的人有“睡不够，起不来”或“睡了却依然疲惫”的状态。年轻人要少熬夜。人民日报中...（，免流量看热门短视频！）,0
5000,@赵薇@邓超@大S@何炅@黄磊微博@李小璐Super璐这位父亲叫刘庆峰，来自张家口蔚县，2014年10月20日下午，儿子刘浩华，❤️❤️❤️只为找到半年前丢失的儿子。大家看到了一起动动小手一起帮一下忙谢谢大家。[流泪]大家帮帮他吧，或许奇迹真的会发生❤️❤️❤️搭把手吧！好人们。,1
5001,【广州南站始发的广深高铁部分列车晚点/停运】#2018铁路春运#今天（3/5）早上，广深高铁发生设备故障，目前，广州南站始发前往虎门、深圳北、福田的高铁列车出现晚点、停运，@广州铁路正在抢修处理当中。受影响的旅客可于30天内在全国任一铁路车站退票。旅客若需了解晚点停运信息，请关注车站公告。#广州身边事##广州突发##2018春运广州#,0
5002,浩妈：寻人启事13016855568有线索酬金100万帮忙扩散，昨上午一十多岁小男孩在锦绣花园小区附近被人拐走，小男孩能说出他名字…汪雄～从监控上看是被一四十多岁男抱走现大人都急疯了有知情请告之万分感谢联系人汪永超～如果看一眼懒得转的冷漠的人也情……阿弥陀佛2深圳·横岗,1
5003,Ellie：是我朋友的孩子帮帮忙谢谢！寻人启事18647838191。有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢联系人宁继春18647838191,1
5004,塑料会引起不孕不育或癌症吗？越来越多证据显示，加热会让塑料盒、塑料瓶、塑料薄膜释出化学物质，渗入食物和饮料，引起癌症，影响生育力和胎儿发育。这主要源于塑料制品中一种常见成分——双酚A（BPA），它在人体中会起到类似雌激素的作用，关联乳腺癌、前列腺癌和女性性早熟。O保鲜膜还能用吗？_热点_健康_MSN中文网,0
5005,陕西省咸阳市永寿县，昨天下午因吃大盘鸡感染H7N9死亡，年龄25岁，孩子1岁，参与抢救的医生已经被隔离，紧急通知，暂时别吃鸡肉，鸭肉，因陕西省咸阳市乾县5570头家禽已感染。收到马上发给你关心的人，预防永远胜过治疗。[胜利][胜利][胜利],1
5006,今天在宁波已发现中国第一起埃博拉，此疾病基本死亡率90%。流入中国时间比专家预估时间早。大家务必提醒家人随时肥皂洗手，不吃街露天食物，买回家的成品食物煮开食用，防范在先！埃博拉极可能发展为比SARS更可怕的瘟疫。中国人口密集，防范意识差，令人担忧。直接转发！！💙2兴科大道,1
5007,实验小学寻人启事13940292999。有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春13940292999,1
5008,寻人启事13940292999。有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春13940292999。@邓超@赵薇@何炅@李晨,1
5009,黑龙江哈尔滨阿城区实验小学张静杰:求转，求帮忙。寻人启示13759695559今天上午一个三岁多小男孩在世纪家园小区附近被人拐走，小男孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人13759695559谢谢大家,1
5010,帮忙发一条救命信息。急需rh阴性血，救命之恩必有重谢。电话1384567251315561663350都帮忙发一发真实的伤者在天津市第一医院抢救是消防官兵。。。看到发一下啊！各位！没准你动动你可爱的小手就救了一条人命！！！2文化路,1
5011,寻人启示今天上午一个三岁多小女孩在银川开发区怡馨家园小区附近被人拐走了，小女孩能准确说出她爸爸的手机号码，从监控上看是被一个四十多岁男人抱走了，现大人都急疯了，有知情者请告之，万分感谢！看到信息的兄弟姐妹留意一下！联系人:郑春蓉13969597919请转转吧，我们都有或将会有孩子。谢谢…,1
5012,【开发区公安分局东简边防派出所协助相关部门进行防台工作】#防台进行时#为做好台风“山竹”登陆前各项防台工作，9月15日，为做好台风“山竹”登陆前各项防台工作，开发区公安分局东简边防派出所与相关部门在排查中，发现辖区龙秋村一山坡处的树木生长过高，在台风登陆时极易触碰到高压线，导致线路...,0
5013,急找孩子实验小学寻人启式13759695559帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了有知情者请告之万分感谢联系人张静杰137596955请你伸出手指按3秒看到就转转吧我们都会有孩子谢谢你2北京·窦店(房山区),1
5014,【这还不叫校园欺凌？为什么不立案？】1月18日，网传“肥西一中学女生遭校园暴力，被逼下跪磕头”视频。视频中一女生跪倒在地被逼磕头，期间被8扇耳光8猛踹。心疼、愤怒！小青今日致电肥西县上派初级中学，校方称，事因女学生间为“找回面子”所致，公安机关已认定此事非校园欺凌事件，不予立案。详情...,0
